src_id,trg_id,best_f1,best_prec,best_rec,best_thr,avg_prc,roc_auc,macro_F1
source_data,target_data,0.9997226587778497,1.0,0.999445471349353,0.4896274507045746,0.9997816640471794,0.9999058779150147,0.9997858361612285
