x,y,label,label_str
-46.94292,-22.149399,0,正常 (Normal)
-47.815636,-20.66281,0,正常 (Normal)
-48.05197,-19.861193,0,正常 (Normal)
-42.859592,-22.799553,0,正常 (Normal)
-35.654823,-21.508272,0,正常 (Normal)
-42.883087,-22.819237,0,正常 (Normal)
-42.207043,-22.560295,0,正常 (Normal)
-39.236286,-21.285112,0,正常 (Normal)
-39.260536,-21.305302,0,正常 (Normal)
-39.365986,-21.300531,0,正常 (Normal)
-39.397152,-21.324696,0,正常 (Normal)
-39.348473,-21.320057,0,正常 (Normal)
-39.43778,-21.350504,0,正常 (Normal)
-39.463745,-21.369993,0,正常 (Normal)
-39.606625,-21.37294,0,正常 (Normal)
-42.66968,-22.922504,0,正常 (Normal)
-42.683105,-22.9274,0,正常 (Normal)
-42.7587,-22.947643,0,正常 (Normal)
-45.612934,-22.912096,0,正常 (Normal)
-49.122597,-5.680108,0,正常 (Normal)
-45.60284,-22.9219,0,正常 (Normal)
-48.020496,-20.282755,0,正常 (Normal)
-48.69496,-12.71287,0,正常 (Normal)
-48.153973,-17.500956,0,正常 (Normal)
-48.16117,-19.40944,0,正常 (Normal)
-48.14125,-19.638752,0,正常 (Normal)
-48.083992,-19.75914,0,正常 (Normal)
-48.08101,-19.569118,0,正常 (Normal)
-48.063755,-19.59101,0,正常 (Normal)
-48.010017,-20.012415,0,正常 (Normal)
-47.714905,-20.850649,0,正常 (Normal)
-47.705376,-20.872223,0,正常 (Normal)
-47.762405,-20.723183,0,正常 (Normal)
-47.760532,-20.731506,0,正常 (Normal)
-47.76417,-20.721077,0,正常 (Normal)
-48.038662,-19.190897,0,正常 (Normal)
-44.692913,-25.793068,0,正常 (Normal)
-44.699917,-25.793428,0,正常 (Normal)
-44.67022,-25.803967,0,正常 (Normal)
-40.334457,-26.146229,0,正常 (Normal)
-40.328705,-26.141317,0,正常 (Normal)
-37.66385,-25.034794,0,正常 (Normal)
-37.706524,-25.061356,0,正常 (Normal)
-38.601013,-25.477747,0,正常 (Normal)
-38.51692,-25.439209,0,正常 (Normal)
-38.875763,-25.582619,0,正常 (Normal)
-39.249554,-25.69138,0,正常 (Normal)
-36.850697,-24.533426,0,正常 (Normal)
-39.462837,-25.740074,0,正常 (Normal)
-33.4575,-19.850494,0,正常 (Normal)
-33.429047,-19.82475,0,正常 (Normal)
-35.21538,-22.529192,0,正常 (Normal)
-39.67264,-25.765162,0,正常 (Normal)
-35.377167,-22.615675,0,正常 (Normal)
-35.507504,-22.670757,0,正常 (Normal)
-39.891113,-25.857246,0,正常 (Normal)
-35.68515,-22.776842,0,正常 (Normal)
-35.754944,-22.862165,0,正常 (Normal)
-40.548717,-26.05158,0,正常 (Normal)
-41.042274,-25.997475,0,正常 (Normal)
-32.996708,-19.300524,0,正常 (Normal)
-35.773445,-22.883461,0,正常 (Normal)
-33.25277,-19.634005,0,正常 (Normal)
-33.171005,-19.484318,0,正常 (Normal)
-33.224297,-19.600042,0,正常 (Normal)
-33.866367,-20.402306,0,正常 (Normal)
-33.324238,-19.717157,0,正常 (Normal)
-34.144917,-20.792091,0,正常 (Normal)
-33.457054,-19.892506,0,正常 (Normal)
-33.50913,-19.956451,0,正常 (Normal)
-36.187412,-24.011965,0,正常 (Normal)
-40.650063,-26.143995,0,正常 (Normal)
-37.905876,-24.90619,0,正常 (Normal)
-33.149197,-19.482351,0,正常 (Normal)
-37.9248,-24.858915,0,正常 (Normal)
-37.102383,-24.57053,0,正常 (Normal)
-35.0473,-22.502766,0,正常 (Normal)
-36.855236,-24.432774,0,正常 (Normal)
-39.311417,-25.754623,0,正常 (Normal)
-36.7005,-24.371798,0,正常 (Normal)
-38.996517,-25.68821,0,正常 (Normal)
-40.61159,-26.19775,0,正常 (Normal)
-38.10193,-25.252575,0,正常 (Normal)
-40.53355,-26.172821,0,正常 (Normal)
-44.691204,-25.441439,0,正常 (Normal)
-40.502895,-26.191313,0,正常 (Normal)
-36.83016,-24.333485,0,正常 (Normal)
-39.42707,-25.721945,0,正常 (Normal)
-36.69657,-24.284487,0,正常 (Normal)
-36.963085,-24.375128,0,正常 (Normal)
-37.120842,-24.419035,0,正常 (Normal)
-37.10541,-24.409506,0,正常 (Normal)
-37.16187,-24.416647,0,正常 (Normal)
-37.152733,-24.370142,0,正常 (Normal)
-37.149532,-24.358932,0,正常 (Normal)
-39.964848,-25.09523,0,正常 (Normal)
-37.296555,-23.187662,0,正常 (Normal)
-37.23365,-23.324823,0,正常 (Normal)
-37.133984,-23.35933,0,正常 (Normal)
-37.59779,-23.22895,0,正常 (Normal)
-37.9519,-23.116747,0,正常 (Normal)
-44.187122,-25.404766,0,正常 (Normal)
-41.03061,-25.996395,0,正常 (Normal)
-38.040203,-23.32815,0,正常 (Normal)
-36.640675,-23.432182,0,正常 (Normal)
-45.594166,-24.720512,0,正常 (Normal)
-36.675175,-23.447102,0,正常 (Normal)
-45.43226,-24.857346,0,正常 (Normal)
-45.43918,-24.850649,0,正常 (Normal)
-36.120552,-22.249239,0,正常 (Normal)
-35.900772,-22.245407,0,正常 (Normal)
-35.984367,-22.23956,0,正常 (Normal)
-36.022232,-22.24447,0,正常 (Normal)
-39.641457,-25.31807,0,正常 (Normal)
-39.612873,-25.349228,0,正常 (Normal)
-39.6332,-25.395546,0,正常 (Normal)
-44.584003,-25.32562,0,正常 (Normal)
-44.577076,-25.349337,0,正常 (Normal)
-44.66364,-25.312769,0,正常 (Normal)
-44.58371,-25.323368,0,正常 (Normal)
-40.79458,-26.072174,0,正常 (Normal)
-39.74621,-25.287031,0,正常 (Normal)
-39.805786,-25.879011,0,正常 (Normal)
-36.91919,-24.410763,0,正常 (Normal)
-36.916306,-24.381979,0,正常 (Normal)
-36.92008,-24.39438,0,正常 (Normal)
-39.504833,-25.759037,0,正常 (Normal)
-36.92914,-24.399776,0,正常 (Normal)
-39.542744,-25.77055,0,正常 (Normal)
-39.519485,-25.756506,0,正常 (Normal)
-39.564396,-25.784876,0,正常 (Normal)
-39.620285,-25.77775,0,正常 (Normal)
-42.23244,-25.61478,0,正常 (Normal)
-42.181145,-25.614656,0,正常 (Normal)
-42.20272,-25.610722,0,正常 (Normal)
-36.919224,-24.393911,0,正常 (Normal)
-39.59806,-25.764425,0,正常 (Normal)
-36.916756,-24.391973,0,正常 (Normal)
-36.966705,-24.391582,0,正常 (Normal)
-39.388287,-25.741068,0,正常 (Normal)
-37.184757,-24.748453,0,正常 (Normal)
-33.423225,-19.81591,0,正常 (Normal)
-40.18893,-26.159744,0,正常 (Normal)
-33.352547,-19.671227,0,正常 (Normal)
-32.902843,-19.201113,0,正常 (Normal)
-33.479404,-19.87244,0,正常 (Normal)
-35.38944,-22.657812,0,正常 (Normal)
-35.563755,-22.769903,0,正常 (Normal)
-35.772785,-22.989658,0,正常 (Normal)
-35.789417,-22.998606,0,正常 (Normal)
-35.918102,-23.170624,0,正常 (Normal)
-35.207767,-22.213238,0,正常 (Normal)
-33.57569,-19.920797,0,正常 (Normal)
-33.584366,-19.929935,0,正常 (Normal)
-33.54645,-19.897099,0,正常 (Normal)
-33.5183,-19.866268,0,正常 (Normal)
-33.49917,-19.845297,0,正常 (Normal)
-33.5222,-19.874605,0,正常 (Normal)
-33.691,-20.046785,0,正常 (Normal)
-33.650097,-20.048317,0,正常 (Normal)
-40.766346,-24.071741,0,正常 (Normal)
-35.78346,-21.696243,0,正常 (Normal)
-42.213417,-23.874859,0,正常 (Normal)
-42.246166,-23.907063,0,正常 (Normal)
-42.260387,-23.864115,0,正常 (Normal)
-36.034103,-21.709217,0,正常 (Normal)
-43.21646,-23.811502,0,正常 (Normal)
-38.377373,-24.179853,0,正常 (Normal)
-33.832188,-20.104996,0,正常 (Normal)
-37.928303,-24.028677,0,正常 (Normal)
-37.73404,-24.037777,0,正常 (Normal)
-32.876694,-19.157995,0,正常 (Normal)
-32.97639,-19.246841,0,正常 (Normal)
-33.583252,-19.85585,0,正常 (Normal)
-32.99349,-19.26529,0,正常 (Normal)
-33.77504,-20.045717,0,正常 (Normal)
-38.62316,-22.835611,0,正常 (Normal)
-36.560738,-21.780796,0,正常 (Normal)
-39.9961,-22.761892,0,正常 (Normal)
-42.69813,-23.544111,0,正常 (Normal)
-39.578266,-22.227785,0,正常 (Normal)
-39.922867,-22.344646,0,正常 (Normal)
-46.76955,-23.514824,0,正常 (Normal)
-40.30968,-22.313822,0,正常 (Normal)
-46.335438,-23.746761,0,正常 (Normal)
-48.35658,-20.681868,0,正常 (Normal)
-47.759056,-22.173119,0,正常 (Normal)
-47.574406,-22.624014,0,正常 (Normal)
-48.775703,-19.488684,0,正常 (Normal)
-48.78873,-19.198402,0,正常 (Normal)
-48.81586,-19.39763,0,正常 (Normal)
-48.94342,-19.309309,0,正常 (Normal)
-39.924587,-23.707026,0,正常 (Normal)
-39.80364,-23.381292,0,正常 (Normal)
-41.989246,-24.941921,0,正常 (Normal)
-38.641224,-23.056456,0,正常 (Normal)
-34.10208,-20.352917,0,正常 (Normal)
-34.30679,-20.530575,0,正常 (Normal)
-33.294796,-19.554506,0,正常 (Normal)
-33.067886,-19.347004,0,正常 (Normal)
-33.919674,-20.13937,0,正常 (Normal)
-34.318798,-20.478096,0,正常 (Normal)
-36.975452,-21.7804,0,正常 (Normal)
-41.339573,-22.84981,0,正常 (Normal)
-41.773224,-23.034254,0,正常 (Normal)
-48.24595,-18.035437,0,正常 (Normal)
-48.18155,-17.783533,0,正常 (Normal)
-46.69168,-23.197174,0,正常 (Normal)
-48.5016,-19.484016,0,正常 (Normal)
-46.05907,-23.604624,0,正常 (Normal)
-41.675186,-23.032066,0,正常 (Normal)
-41.02839,-22.756372,0,正常 (Normal)
-40.918293,-22.647373,0,正常 (Normal)
-40.48556,-22.519794,0,正常 (Normal)
-42.89198,-23.594687,0,正常 (Normal)
-40.47715,-23.858805,0,正常 (Normal)
-40.460934,-22.51694,0,正常 (Normal)
-42.830456,-23.737896,0,正常 (Normal)
-40.725273,-22.692322,0,正常 (Normal)
-40.898426,-22.724813,0,正常 (Normal)
-41.018738,-22.731375,0,正常 (Normal)
-48.541374,-19.974154,0,正常 (Normal)
-41.076828,-22.767405,0,正常 (Normal)
-39.496056,-22.423645,0,正常 (Normal)
-47.60401,-22.576393,0,正常 (Normal)
-35.547028,-21.643614,0,正常 (Normal)
-35.684456,-21.57429,0,正常 (Normal)
-40.717655,-23.95611,0,正常 (Normal)
-38.133537,-24.047983,0,正常 (Normal)
-38.104404,-21.832632,0,正常 (Normal)
-38.230488,-24.016453,0,正常 (Normal)
-35.915665,-21.36329,0,正常 (Normal)
-33.316933,-19.61045,0,正常 (Normal)
-35.936653,-21.361307,0,正常 (Normal)
-40.364365,-24.209045,0,正常 (Normal)
-41.67405,-22.964323,0,正常 (Normal)
-40.787815,-24.03126,0,正常 (Normal)
-48.296738,-18.246525,0,正常 (Normal)
-47.618137,-22.513514,0,正常 (Normal)
-48.174522,-17.448969,0,正常 (Normal)
-48.24513,-17.90481,0,正常 (Normal)
-48.188763,-17.5288,0,正常 (Normal)
-47.67446,-22.379633,0,正常 (Normal)
-46.527092,-23.350227,0,正常 (Normal)
-36.7936,-22.23722,0,正常 (Normal)
-38.80911,-22.194576,0,正常 (Normal)
-33.41062,-19.737707,0,正常 (Normal)
-35.637955,-21.518375,0,正常 (Normal)
-39.537266,-25.30729,0,正常 (Normal)
-42.36538,-24.794897,0,正常 (Normal)
-43.138157,-24.597872,0,正常 (Normal)
-43.532124,-24.692707,0,正常 (Normal)
-44.41355,-24.754585,0,正常 (Normal)
-47.491898,-22.765535,0,正常 (Normal)
-45.20543,-25.095804,0,正常 (Normal)
-45.00652,-25.19611,0,正常 (Normal)
-44.798183,-25.280783,0,正常 (Normal)
-45.008705,-25.161041,0,正常 (Normal)
-44.616753,-25.330774,0,正常 (Normal)
-44.37221,-25.328394,0,正常 (Normal)
-35.432205,-22.191246,0,正常 (Normal)
-35.411793,-22.080791,0,正常 (Normal)
-35.447018,-22.090338,0,正常 (Normal)
-37.104645,-22.212082,0,正常 (Normal)
-35.288933,-22.107077,0,正常 (Normal)
-37.495247,-22.278124,0,正常 (Normal)
-33.955822,-20.280117,0,正常 (Normal)
-35.668304,-21.664442,0,正常 (Normal)
-39.54014,-24.307032,0,正常 (Normal)
-36.6692,-21.79729,0,正常 (Normal)
-40.7971,-23.97445,0,正常 (Normal)
-48.208767,-17.763754,0,正常 (Normal)
-48.486317,-18.725855,0,正常 (Normal)
-48.543205,-19.504831,0,正常 (Normal)
-48.68189,-19.332552,0,正常 (Normal)
-48.24731,-20.785788,0,正常 (Normal)
-45.459118,-24.9336,0,正常 (Normal)
-47.531445,-22.652662,0,正常 (Normal)
-44.739655,-25.292889,0,正常 (Normal)
-48.296745,-20.411997,0,正常 (Normal)
-40.354107,-25.032526,0,正常 (Normal)
-43.153885,-24.659199,0,正常 (Normal)
-40.63573,-24.876995,0,正常 (Normal)
-43.099323,-24.677689,0,正常 (Normal)
-40.453583,-24.982166,0,正常 (Normal)
-47.19076,-23.066648,0,正常 (Normal)
-37.61188,-23.56303,0,正常 (Normal)
-47.106495,-23.211628,0,正常 (Normal)
-47.161835,-23.072765,0,正常 (Normal)
-47.242073,-22.965757,0,正常 (Normal)
-47.248894,-22.985815,0,正常 (Normal)
-47.236706,-23.032312,0,正常 (Normal)
-47.306454,-22.951757,0,正常 (Normal)
-47.160664,-23.082298,0,正常 (Normal)
-43.32173,-24.611774,0,正常 (Normal)
-43.391308,-24.547424,0,正常 (Normal)
-43.36288,-24.527012,0,正常 (Normal)
-37.335438,-22.219597,0,正常 (Normal)
-37.668915,-23.422447,0,正常 (Normal)
-35.483112,-22.183468,0,正常 (Normal)
-35.466015,-22.210943,0,正常 (Normal)
-35.475918,-22.288204,0,正常 (Normal)
-35.97355,-22.270685,0,正常 (Normal)
-36.658264,-22.202002,0,正常 (Normal)
-42.05076,-23.53094,0,正常 (Normal)
-48.286167,-20.61803,0,正常 (Normal)
-44.304714,-23.54663,0,正常 (Normal)
-48.293697,-20.636656,0,正常 (Normal)
-48.471897,-18.80693,0,正常 (Normal)
-48.28306,-20.650928,0,正常 (Normal)
-41.656918,-22.957396,0,正常 (Normal)
-36.231373,-22.316654,0,正常 (Normal)
-41.384647,-22.781136,0,正常 (Normal)
-36.776382,-22.161753,0,正常 (Normal)
-40.88904,-22.613914,0,正常 (Normal)
-42.15254,-25.020884,0,正常 (Normal)
-46.892,-23.081245,0,正常 (Normal)
-34.42934,-20.740211,0,正常 (Normal)
-38.83263,-21.979614,0,正常 (Normal)
-36.462803,-21.785614,0,正常 (Normal)
-39.884827,-22.126453,0,正常 (Normal)
-40.214455,-22.210724,0,正常 (Normal)
-42.429268,-23.226725,0,正常 (Normal)
-42.439293,-23.233032,0,正常 (Normal)
-43.604385,-23.3441,0,正常 (Normal)
-46.689816,-23.0618,0,正常 (Normal)
-44.30456,-23.304735,0,正常 (Normal)
-46.591217,-23.190483,0,正常 (Normal)
-46.623547,-23.163385,0,正常 (Normal)
-46.353733,-23.395988,0,正常 (Normal)
-46.38255,-23.298626,0,正常 (Normal)
-48.225483,-18.042898,0,正常 (Normal)
-43.13083,-23.861437,0,正常 (Normal)
-48.4097,-18.664549,0,正常 (Normal)
-51.386414,-12.46068,0,正常 (Normal)
-51.68209,-8.020717,0,正常 (Normal)
-51.732365,-8.379375,0,正常 (Normal)
-51.96109,-6.263453,0,正常 (Normal)
-52.817047,-2.6942534,0,正常 (Normal)
-51.767494,-7.945497,0,正常 (Normal)
-53.42992,-0.25959787,0,正常 (Normal)
-52.664974,-2.6613514,0,正常 (Normal)
-53.345936,-0.090201385,0,正常 (Normal)
-53.6515,1.0896232,0,正常 (Normal)
-53.595497,0.9768018,0,正常 (Normal)
-52.472256,-2.472975,0,正常 (Normal)
-53.116344,-0.41354868,0,正常 (Normal)
-52.308723,-3.0410662,0,正常 (Normal)
-51.94078,-6.0525756,0,正常 (Normal)
-52.210903,-3.3113654,0,正常 (Normal)
-51.931206,-6.099568,0,正常 (Normal)
-52.193737,-3.4258995,0,正常 (Normal)
-51.92657,-6.1210256,0,正常 (Normal)
-52.205616,-3.2868845,0,正常 (Normal)
-51.936306,-5.998948,0,正常 (Normal)
-52.26113,-2.9931436,0,正常 (Normal)
-51.247677,-13.154276,0,正常 (Normal)
-50.876854,-11.373134,0,正常 (Normal)
-51.255657,-13.179429,0,正常 (Normal)
-50.49248,-17.889662,0,正常 (Normal)
-50.37636,-18.678776,0,正常 (Normal)
-50.370224,-18.726786,0,正常 (Normal)
-50.372795,-18.6965,0,正常 (Normal)
-50.331924,-18.696981,0,正常 (Normal)
-50.301823,-18.696068,0,正常 (Normal)
-50.250187,-18.625013,0,正常 (Normal)
-50.223473,-18.506062,0,正常 (Normal)
-50.21091,-18.460518,0,正常 (Normal)
-50.173157,-18.514124,0,正常 (Normal)
-50.214672,-18.600573,0,正常 (Normal)
-48.226097,-22.542662,0,正常 (Normal)
-50.152813,-18.416016,0,正常 (Normal)
-50.152645,-18.424366,0,正常 (Normal)
-50.149815,-18.431608,0,正常 (Normal)
-50.435055,-16.087309,0,正常 (Normal)
-50.444637,-16.107738,0,正常 (Normal)
-50.445915,-16.092323,0,正常 (Normal)
-50.444553,-16.102167,0,正常 (Normal)
-50.442192,-16.119867,0,正常 (Normal)
-50.443993,-16.16513,0,正常 (Normal)
-50.44036,-16.292397,0,正常 (Normal)
-51.415634,-12.582395,0,正常 (Normal)
-51.322746,-12.297202,0,正常 (Normal)
-51.31658,-12.33606,0,正常 (Normal)
-51.294033,-12.321236,0,正常 (Normal)
-50.45898,-16.20574,0,正常 (Normal)
-50.46308,-16.168373,0,正常 (Normal)
-51.42127,-12.940922,0,正常 (Normal)
-51.407433,-12.954568,0,正常 (Normal)
-51.7992,-9.106501,0,正常 (Normal)
-51.79332,-9.103094,0,正常 (Normal)
-51.69023,-8.608339,0,正常 (Normal)
-51.731895,-8.821014,0,正常 (Normal)
-54.981472,3.5491667,0,正常 (Normal)
-51.342194,-12.730109,0,正常 (Normal)
-51.093937,-11.252609,0,正常 (Normal)
-51.02732,-9.460002,0,正常 (Normal)
-51.01902,-9.476848,0,正常 (Normal)
-52.688656,-1.292106,0,正常 (Normal)
-52.277836,-3.4950285,0,正常 (Normal)
-52.28051,-3.4970129,0,正常 (Normal)
-53.36063,0.068025015,0,正常 (Normal)
-54.058315,2.5764458,0,正常 (Normal)
-54.290176,5.1769805,0,正常 (Normal)
-54.290173,5.1782174,0,正常 (Normal)
-54.285023,5.1609087,0,正常 (Normal)
-54.0569,2.7647717,0,正常 (Normal)
-53.336124,0.15846045,0,正常 (Normal)
-52.089016,-3.8630614,0,正常 (Normal)
-51.489212,-5.446034,0,正常 (Normal)
-51.961884,-3.9252558,0,正常 (Normal)
-50.96794,-8.914724,0,正常 (Normal)
-50.549263,-16.193293,0,正常 (Normal)
-51.01829,-8.87687,0,正常 (Normal)
-51.047577,-8.543273,0,正常 (Normal)
-51.120235,-8.43377,0,正常 (Normal)
-51.594772,-5.436475,0,正常 (Normal)
-51.659706,-5.425256,0,正常 (Normal)
-52.650784,-1.4153714,0,正常 (Normal)
-51.792896,-5.112794,0,正常 (Normal)
-51.509663,-7.760366,0,正常 (Normal)
-52.286243,-3.501857,0,正常 (Normal)
-52.286236,-3.5017292,0,正常 (Normal)
-52.262634,-3.4753995,0,正常 (Normal)
-52.268005,-3.4311063,0,正常 (Normal)
-53.320774,0.03756161,0,正常 (Normal)
-53.318558,0.073449716,0,正常 (Normal)
-53.805634,1.9385638,0,正常 (Normal)
-53.800507,1.9270198,0,正常 (Normal)
-52.599117,-1.3552662,0,正常 (Normal)
-52.591675,-1.3420765,0,正常 (Normal)
-52.57479,-1.3524199,0,正常 (Normal)
-52.55234,-1.3202572,0,正常 (Normal)
-52.533356,-1.2673516,0,正常 (Normal)
-52.53593,-1.2805703,0,正常 (Normal)
-52.55222,-1.3203882,0,正常 (Normal)
-52.563194,-1.316998,0,正常 (Normal)
-52.575195,-1.3585619,0,正常 (Normal)
-52.590378,-1.3494551,0,正常 (Normal)
-50.49518,-16.232645,0,正常 (Normal)
-50.500168,-16.197618,0,正常 (Normal)
-50.4931,-16.259996,0,正常 (Normal)
-50.42406,-18.370626,0,正常 (Normal)
-50.453636,-18.237452,0,正常 (Normal)
-50.31416,-13.0717535,0,正常 (Normal)
-50.305473,-12.803687,0,正常 (Normal)
-50.36747,-12.59382,0,正常 (Normal)
-50.355938,-12.421481,0,正常 (Normal)
-50.477814,-12.79971,0,正常 (Normal)
-50.497505,-12.642323,0,正常 (Normal)
-50.49865,-12.540419,0,正常 (Normal)
-51.363792,-8.005415,0,正常 (Normal)
-51.799053,-5.142073,0,正常 (Normal)
-51.38251,-7.933257,0,正常 (Normal)
-52.32472,-3.9569075,0,正常 (Normal)
-53.16397,-0.45764095,0,正常 (Normal)
-53.151016,-0.44825813,0,正常 (Normal)
-52.690735,-2.17697,0,正常 (Normal)
-53.983997,2.4214306,0,正常 (Normal)
-53.924908,2.24116,0,正常 (Normal)
-54.108112,3.157748,0,正常 (Normal)
-53.924614,2.3155825,0,正常 (Normal)
-54.016796,2.7814264,0,正常 (Normal)
-53.853645,2.1271553,0,正常 (Normal)
-52.60069,-1.3069295,0,正常 (Normal)
-53.804134,2.0072134,0,正常 (Normal)
-53.80063,1.9735444,0,正常 (Normal)
-53.7964,1.9581418,0,正常 (Normal)
-53.783985,1.9017645,0,正常 (Normal)
-53.784416,1.8938488,0,正常 (Normal)
-53.784363,1.8938295,0,正常 (Normal)
-53.784363,1.8938295,0,正常 (Normal)
-52.428295,-2.2655666,0,正常 (Normal)
-51.011456,-12.38829,0,正常 (Normal)
-50.722614,-9.86865,0,正常 (Normal)
-51.00383,-12.390393,0,正常 (Normal)
-50.735912,-9.892145,0,正常 (Normal)
-51.045174,-12.378387,0,正常 (Normal)
-50.864304,-9.847316,0,正常 (Normal)
-50.515785,-15.923063,0,正常 (Normal)
-50.293903,-13.2553,0,正常 (Normal)
-50.51353,-15.651088,0,正常 (Normal)
-50.336906,-13.143331,0,正常 (Normal)
-50.39435,-13.076086,0,正常 (Normal)
-50.498432,-16.262867,0,正常 (Normal)
-50.37903,-18.318762,0,正常 (Normal)
-50.356663,-18.33412,0,正常 (Normal)
-50.335926,-18.381702,0,正常 (Normal)
-50.380505,-18.231537,0,正常 (Normal)
-51.30237,-8.230417,0,正常 (Normal)
-51.353024,-8.023645,0,正常 (Normal)
-51.359222,-9.975423,0,正常 (Normal)
-52.285923,-4.1441374,0,正常 (Normal)
-52.29494,-4.1204643,0,正常 (Normal)
-52.28155,-4.148231,0,正常 (Normal)
-52.27235,-4.118999,0,正常 (Normal)
-50.464424,-12.716499,0,正常 (Normal)
-50.402637,-12.67788,0,正常 (Normal)
-52.623848,-1.208307,0,正常 (Normal)
-51.843143,-5.079098,0,正常 (Normal)
-53.89819,2.2082286,0,正常 (Normal)
-53.941265,2.3015406,0,正常 (Normal)
-52.954945,-0.7410813,0,正常 (Normal)
-53.937378,2.2814803,0,正常 (Normal)
-52.892345,-0.8127613,0,正常 (Normal)
-52.52277,-2.4479387,0,正常 (Normal)
-52.67437,-1.1489325,0,正常 (Normal)
-52.26248,-3.48214,0,正常 (Normal)
-52.605648,-1.3204811,0,正常 (Normal)
-52.203087,-3.6491156,0,正常 (Normal)
-53.80392,2.0108225,0,正常 (Normal)
-53.338383,0.16545539,0,正常 (Normal)
-53.84523,2.1740935,0,正常 (Normal)
-53.373646,0.3095372,0,正常 (Normal)
-53.845642,2.1490974,0,正常 (Normal)
-52.28542,-3.2217672,0,正常 (Normal)
-50.766018,-9.552583,0,正常 (Normal)
-52.53179,-1.2614561,0,正常 (Normal)
-52.52586,-1.2458723,0,正常 (Normal)
-53.787384,1.8744243,0,正常 (Normal)
-53.79904,1.9783711,0,正常 (Normal)
-53.77858,1.8877739,0,正常 (Normal)
-53.803707,1.9975016,0,正常 (Normal)
-53.243244,-0.129563,0,正常 (Normal)
-52.589573,-1.3518428,0,正常 (Normal)
-52.590015,-1.3442143,0,正常 (Normal)
-52.575577,-1.3602204,0,正常 (Normal)
-51.60651,-5.467514,0,正常 (Normal)
-51.60305,-5.471175,0,正常 (Normal)
-51.60782,-5.543993,0,正常 (Normal)
-51.600292,-5.4595485,0,正常 (Normal)
-51.307663,-8.125781,0,正常 (Normal)
-51.623882,-5.506761,0,正常 (Normal)
-51.116737,-12.380937,0,正常 (Normal)
-50.943356,-9.984633,0,正常 (Normal)
-51.148056,-12.424901,0,正常 (Normal)
-51.687183,-5.4547734,0,正常 (Normal)
-51.13202,-12.255646,0,正常 (Normal)
-50.977448,-9.724905,0,正常 (Normal)
-50.36012,-13.258648,0,正常 (Normal)
-50.358143,-13.238935,0,正常 (Normal)
-50.33937,-13.170846,0,正常 (Normal)
-50.33113,-13.131895,0,正常 (Normal)
-50.366734,-13.149316,0,正常 (Normal)
-50.430225,-13.224474,0,正常 (Normal)
-51.127693,-9.6016865,0,正常 (Normal)
-51.26226,-9.681471,0,正常 (Normal)
-52.92836,-0.94242287,0,正常 (Normal)
-53.90808,2.0961902,0,正常 (Normal)
-52.965225,-0.97556216,0,正常 (Normal)
-52.99691,-0.88572454,0,正常 (Normal)
-51.12866,-9.271578,0,正常 (Normal)
-51.020927,-9.659869,0,正常 (Normal)
-50.50219,-16.314249,0,正常 (Normal)
-50.22272,-11.378214,0,正常 (Normal)
-50.217796,-11.330324,0,正常 (Normal)
-50.201023,-11.602766,0,正常 (Normal)
-50.45974,-15.392387,0,正常 (Normal)
-50.218132,-11.46357,0,正常 (Normal)
-50.313904,-11.728808,0,正常 (Normal)
-50.359707,-11.372135,0,正常 (Normal)
-54.149002,3.2998202,0,正常 (Normal)
-54.58455,6.060897,0,正常 (Normal)
-54.5849,6.061938,0,正常 (Normal)
-54.585598,6.063758,0,正常 (Normal)
-54.54926,5.9615717,0,正常 (Normal)
-54.519474,5.8745823,0,正常 (Normal)
-53.781136,4.2403235,0,正常 (Normal)
-53.209007,3.5105724,0,正常 (Normal)
-53.62216,3.9618833,0,正常 (Normal)
-53.91259,4.5587583,0,正常 (Normal)
-53.84055,4.4077096,0,正常 (Normal)
-54.387547,5.5374894,0,正常 (Normal)
-54.5496,5.965368,0,正常 (Normal)
-54.546158,5.95583,0,正常 (Normal)
-54.549088,5.9644046,0,正常 (Normal)
-54.54753,5.959596,0,正常 (Normal)
-54.177757,5.039096,0,正常 (Normal)
-54.402336,5.5715723,0,正常 (Normal)
-51.598057,0.852326,0,正常 (Normal)
-49.34965,-2.67941,0,正常 (Normal)
-48.945286,-3.7980487,0,正常 (Normal)
-49.32992,-2.7215712,0,正常 (Normal)
-48.936485,-3.853043,0,正常 (Normal)
-48.43141,-5.2246876,0,正常 (Normal)
-48.437008,-5.2496943,0,正常 (Normal)
-48.474556,-5.168058,0,正常 (Normal)
-48.537853,-4.948485,0,正常 (Normal)
-54.42857,5.6258607,0,正常 (Normal)
-54.560802,5.993098,0,正常 (Normal)
-54.56405,6.0030527,0,正常 (Normal)
-54.506145,5.8399315,0,正常 (Normal)
-54.508823,5.846316,0,正常 (Normal)
-54.264874,5.2180147,0,正常 (Normal)
-53.60587,3.9320943,0,正常 (Normal)
-53.4949,3.7267635,0,正常 (Normal)
-51.662563,0.92180604,0,正常 (Normal)
-49.03929,-3.4927857,0,正常 (Normal)
-48.340885,-5.591539,0,正常 (Normal)
-48.337723,-5.614394,0,正常 (Normal)
-48.346634,-5.584688,0,正常 (Normal)
-48.34654,-5.620073,0,正常 (Normal)
-48.353764,-5.6353507,0,正常 (Normal)
-48.35765,-5.6776075,0,正常 (Normal)
-49.14407,-3.263952,0,正常 (Normal)
-48.383804,-5.620186,0,正常 (Normal)
